Employee ID,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,Months
fffe31003000320034003000,Male,Service,Yes,3,7.0,8.9,0.76,37
fffe33003000300036003400,Female,Service,Yes,2,5.0,4.7,0.36,45
fffe31003500390031003400,Male,Service,No,1,3.0,5.7,0.41,48
fffe32003100370037003800,Female,Service,No,3,6.0,4.3,0.37,38
fffe31003000360033003800,Male,Service,No,3,5.0,6.0,0.48,46
fffe3200330039003400,Male,Product,Yes,4,6.0,6.3,0.49,45
fffe32003800300037003300,Female,Service,Yes,1,3.0,4.9,0.31,42
fffe33003100360033003200,Female,Service,No,1,3.0,4.3,0.32,43
fffe3300370033003100,Male,Service,Yes,2,4.0,5.2,0.31,37
fffe31003700340031003100,Female,Service,No,2,4.0,5.9,0.55,46
fffe32003600320036003800,Female,Product,Yes,3,5.0,4.1,0.3,46
fffe33003200370034003200,Female,Service,No,3,7.0,7.8,0.7,40
fffe33003300300037003900,Male,Product,Yes,2,3.0,4.0,0.26,39
fffe3700350037003900,Male,Service,No,3,6.0,6.3,0.6,45
fffe31003300300036003100,Male,Service,No,3,7.0,8.7,0.88,46
fffe31003100390038003800,Male,Service,No,2,6.0,7.3,0.59,39
fffe32003900380033003500,Female,Service,No,2,6.0,6.4,0.57,45
fffe32003000350038003000,Female,Service,Yes,2,4.0,5.4,0.5,37
fffe31003900390033003700,Male,Service,Yes,0,3.0,5.5,0.32,48
fffe33003300320035003800,Male,Product,Yes,3,7.0,6.7,0.61,45
fffe33003100360032003900,Male,Product,No,1,1.0,2.1,0.08,43
fffe3100300038003600,Male,Service,No,3,7.0,6.2,0.6,47
fffe33003400350036003900,Male,Service,No,3,6.0,8.6,0.67,40
fffe3600350039003400,Male,Service,No,1,2.0,4.6,0.28,44
fffe31003200350039003100,Male,Service,Yes,2,3.0,5.4,0.42,46
fffe31003600320030003800,Female,Service,Yes,1,3.0,5.4,0.37,43
fffe31003900310033003100,Female,Service,No,3,6.0,7.5,0.58,37
fffe3800370034003500,Male,Service,Yes,1,3.0,4.2,0.35,48
fffe32003200330036003900,Female,Product,Yes,1,2.0,5.0,0.27,38
fffe32003700300034003500,Male,Service,No,1,3.0,4.7,0.38,37
fffe3100390039003300,Female,Product,No,2,5.0,8.3,0.67,40
fffe31003700390035003700,Female,Product,No,4,7.0,7.5,0.69,47
fffe33003200350039003300,Female,Product,No,2,4.0,5.9,0.43,43
fffe32003600390037003800,Male,Service,Yes,1,3.0,5.1,0.42,48
fffe31003400390033003700,Female,Service,Yes,1,2.0,4.9,0.4,37
fffe33003100330035003800,Male,Product,No,4,9.0,9.4,0.96,40
fffe32003100340031003500,Female,Product,Yes,3,4.0,5.5,0.48,39
fffe33003200320032003500,Male,Service,No,2,4.0,5.9,0.47,43
fffe31003200330036003500,Female,Service,Yes,1,1.0,1.9,0.04,41
fffe310032003200,Male,Service,Yes,2,2.0,4.7,0.24,44
fffe31003000370038003400,Male,Service,Yes,3,5.0,5.0,0.35,44
fffe32003400350032003600,Female,Service,Yes,2,3.0,3.7,0.26,43
fffe32003600330035003600,Female,Product,No,1,3.0,5.4,0.34,41
fffe31003700310039003700,Male,Service,No,2,6.0,6.2,0.57,48
fffe31003400300030003700,Male,Product,Yes,1,4.0,5.4,0.34,48
fffe31003500370030003700,Female,Product,No,3,5.0,6.8,0.57,48
fffe33003000340038003700,Female,Product,Yes,1,1.0,4.1,0.19,40
fffe31003400350033003800,Male,Service,No,2,3.0,6.8,0.49,45
fffe33003000340035003700,Female,Product,Yes,0,1.0,0.7,0.0,47
fffe31003300320031003400,Male,Service,Yes,0,1.0,4.6,0.23,45
fffe32003100340032003900,Female,Product,Yes,2,4.0,5.9,0.39,40
fffe33003200360033003700,Female,Service,Yes,4,8.0,8.0,0.72,38
fffe31003000300031003500,Female,Service,No,3,6.0,6.0,0.58,46
fffe3800320033003600,Female,Product,No,2,4.0,6.4,0.47,37
fffe3900340031003500,Female,Service,No,4,6.0,7.3,0.62,47
fffe32003300300032003800,Male,Product,Yes,1,2.0,6.2,0.5,39
fffe3200380039003200,Male,Product,Yes,2,5.0,4.1,0.33,37
fffe31003700360037003400,Female,Service,No,0,2.0,2.7,0.19,37
fffe32003300330031003300,Male,Service,Yes,1,2.0,4.8,0.26,45
fffe3200390032003900,Female,Service,No,3,7.0,6.7,0.55,46
fffe3800310036003900,Male,Product,No,4,6.0,7.4,0.64,41
fffe3600370036003700,Female,Product,Yes,2,7.0,9.2,0.74,41
fffe32003800380038003800,Male,Service,No,3,6.0,6.7,0.57,42
fffe32003900350034003800,Female,Product,No,2,5.0,5.5,0.32,42
fffe3100380037003400,Female,Product,Yes,0,1.0,3.4,0.15,38
fffe31003900330032003700,Female,Service,No,3,6.0,6.2,0.52,40
fffe33003000320035003600,Female,Service,Yes,2,4.0,4.6,0.38,39
fffe31003600310034003800,Female,Service,No,1,2.0,2.6,0.1,43
fffe31003500300035003500,Female,Service,Yes,4,5.0,7.0,0.48,47
fffe33003200300030003000,Male,Service,No,2,5.0,6.5,0.62,46
fffe32003100360039003800,Male,Service,No,3,7.0,6.3,0.6,41
fffe3600310039003400,Female,Service,Yes,1,4.0,5.4,0.37,40
fffe3900330030003100,Male,Service,No,3,7.0,7.8,0.64,39
fffe3600350036003200,Female,Product,Yes,1,3.0,3.4,0.27,43
fffe33003400360035003600,Male,Service,No,4,6.0,8.4,0.65,48
fffe32003300360034003800,Male,Service,No,1,4.0,4.7,0.41,39
fffe31003000340033003700,Female,Service,No,3,4.0,6.6,0.46,48
fffe31003700390039003000,Female,Service,No,3,6.0,4.5,0.34,44
fffe31003000330030003600,Female,Service,Yes,0,1.0,0.7,0.02,40
fffe31003100380031003600,Male,Product,No,1,1.0,4.9,0.27,44
fffe3100320038003100,Female,Service,No,1,3.0,2.9,0.23,45
fffe33003000360039003800,Female,Service,Yes,3,5.0,6.7,0.48,43
fffe33003100340034003800,Female,Service,Yes,2,5.0,7.2,0.49,46
fffe32003200340036003900,Female,Service,Yes,1,3.0,3.8,0.25,40
fffe3800300032003600,Female,Product,Yes,1,3.0,4.8,0.32,48
fffe33003100360034003200,Male,Product,Yes,1,3.0,4.0,0.33,43
fffe31003400340037003200,Male,Service,Yes,1,2.0,4.2,0.26,40
fffe3800390034003600,Male,Service,Yes,1,3.0,5.8,0.46,38
fffe32003000320032003400,Male,Service,Yes,4,7.0,7.2,0.73,42
fffe31003300360037003600,Male,Service,Yes,3,7.0,7.3,0.55,37
fffe31003300310038003000,Female,Service,No,2,4.0,7.6,0.61,40
fffe3700320036003800,Female,Product,No,3,6.0,6.2,0.58,43
fffe32003600340035003300,Female,Product,No,2,5.0,7.9,0.58,46
fffe33003100310030003100,Male,Service,No,4,7.0,7.3,0.56,44
fffe32003000370030003300,Male,Service,No,1,2.0,3.6,0.14,37
fffe390038003600,Female,Product,Yes,1,2.0,3.6,0.16,48
fffe32003100310033003500,Female,Service,No,3,5.0,7.4,0.56,45
fffe33003300340035003200,Male,Product,No,3,5.0,5.2,0.47,42
fffe32003900390038003000,Female,Service,Yes,3,6.0,8.5,0.69,46
fffe31003000330031003400,Male,Product,Yes,0,2.0,1.6,0.12,37
fffe3300350039003800,Female,Service,No,3,7.0,8.2,0.66,41
fffe32003200300033003100,Male,Service,Yes,1,3.0,3.0,0.22,40
fffe31003400390035003500,Male,Product,Yes,2,5.0,8.0,0.66,37
fffe3300350039003600,Male,Product,No,4,7.0,7.7,0.78,42
fffe31003100350036003900,Male,Product,No,4,8.0,6.3,0.57,40
fffe3800380034003100,Female,Product,Yes,2,2.0,2.4,0.18,37
fffe33003400330034003700,Male,Service,No,4,7.0,7.1,0.67,40
fffe3600330035003000,Female,Service,No,1,3.0,3.8,0.2,42
fffe32003000330035003900,Male,Service,No,3,5.0,6.9,0.46,42
fffe32003900300032003000,Female,Product,No,1,2.0,5.1,0.29,40
fffe32003400320033003700,Female,Product,Yes,2,3.0,4.2,0.22,42
fffe31003600330035003200,Female,Service,No,3,5.0,5.1,0.35,40
fffe32003500350033003900,Female,Service,Yes,2,4.0,4.9,0.44,43
fffe3800330037003100,Female,Product,No,2,6.0,8.2,0.62,47
fffe3100360033003100,Male,Service,No,3,5.0,5.2,0.48,40
fffe3200350033003500,Female,Product,Yes,2,4.0,6.8,0.45,38
fffe32003600370037003100,Male,Service,Yes,0,1.0,1.0,0.01,46
fffe31003400330037003600,Female,Product,Yes,1,1.0,1.5,0.12,41
fffe33003400380039003100,Female,Product,No,3,5.0,8.8,0.69,45
fffe33003000360039003200,Female,Product,Yes,2,4.0,3.9,0.3,45
fffe32003600310031003200,Male,Service,No,4,6.0,6.6,0.63,44
fffe32003600350036003400,Female,Product,Yes,2,4.0,4.9,0.41,40
fffe33003200340030003700,Female,Product,Yes,1,3.0,3.1,0.21,47
fffe33003000300038003700,Female,Service,Yes,3,4.0,4.8,0.39,43
fffe32003700380033003900,Female,Service,Yes,3,4.0,6.0,0.47,41
fffe3500360038003700,Male,Service,Yes,2,5.0,5.9,0.45,45
fffe3700310038003100,Female,Product,Yes,3,5.0,6.8,0.49,41
fffe32003300320038003500,Female,Product,No,3,5.0,7.3,0.5,44
fffe3900340037003400,Male,Product,Yes,1,1.0,0.9,0.0,43
fffe3600330032003000,Female,Service,No,4,8.0,7.5,0.7,46
fffe32003300310034003100,Female,Service,Yes,1,3.0,6.9,0.46,37
fffe32003900320036003800,Female,Service,No,3,6.0,5.5,0.49,39
fffe31003800340030003600,Female,Service,No,4,7.0,7.5,0.61,42
fffe3200300030003800,Female,Product,Yes,2,4.0,4.6,0.41,42
fffe32003300310039003200,Female,Service,No,3,6.0,6.7,0.56,45
fffe32003600300032003200,Male,Service,Yes,3,5.0,4.3,0.31,39
fffe32003100360034003500,Female,Product,Yes,2,3.0,5.4,0.4,37
fffe32003200330035003500,Female,Service,No,2,5.0,5.5,0.45,43
fffe33003400390030003400,Female,Service,Yes,1,3.0,5.1,0.27,44
fffe3500380032003100,Female,Product,No,1,3.0,4.4,0.39,46
fffe31003200320035003600,Female,Service,Yes,3,5.0,8.6,0.68,43
fffe33003000330039003900,Male,Product,No,2,5.0,6.7,0.6,39
fffe31003600390030003200,Male,Service,No,2,5.0,3.9,0.32,39
fffe3400300036003100,Male,Product,Yes,2,3.0,3.7,0.19,43
fffe31003900300037003000,Male,Service,No,2,2.0,3.4,0.21,38
fffe31003500300038003000,Female,Service,Yes,2,4.0,6.1,0.48,39
fffe32003200330030003000,Female,Service,Yes,2,5.0,7.5,0.57,37
fffe33003300380033003600,Female,Service,Yes,1,3.0,5.1,0.41,37
fffe31003200300030003300,Male,Service,No,4,8.0,9.2,0.83,37
fffe32003600340037003500,Female,Service,No,1,1.0,3.9,0.18,37
fffe32003200390034003000,Male,Service,No,4,7.0,6.6,0.52,46
fffe32003900300039003900,Female,Product,No,4,8.0,8.0,0.74,39
fffe31003100330033003800,Female,Service,No,3,5.0,5.1,0.36,48
fffe32003400350034003200,Female,Service,No,1,3.0,3.2,0.27,40
fffe33003200360037003600,Male,Service,Yes,2,4.0,8.2,0.69,44
fffe31003000380038003600,Male,Service,Yes,2,3.0,5.4,0.34,48
fffe31003400360032003900,Male,Product,Yes,2,5.0,6.3,0.56,40
fffe31003900310032003000,Male,Service,Yes,2,2.0,2.9,0.23,48
fffe32003300300036003500,Female,Product,Yes,1,3.0,5.3,0.37,47
fffe3100390038003600,Female,Product,Yes,2,2.0,4.0,0.18,37
fffe31003000330038003200,Female,Service,Yes,1,2.0,2.7,0.18,47
fffe31003000340037003700,Female,Service,Yes,3,5.0,5.5,0.38,46
fffe32003400320039003200,Male,Service,Yes,1,2.0,3.4,0.24,47
fffe33003000340038003400,Female,Service,Yes,0,1.0,0.3,0.04,40
fffe33003200390030003100,Female,Service,Yes,3,6.0,6.7,0.44,40
fffe3900320039003400,Male,Product,No,2,6.0,6.4,0.6,39
fffe33003300360034003300,Male,Product,Yes,1,3.0,6.7,0.44,45
fffe31003000330036003800,Male,Service,No,3,8.0,7.9,0.71,40
fffe32003600320033003400,Male,Service,Yes,1,4.0,4.5,0.32,46
fffe33003000350030003400,Female,Service,Yes,3,5.0,3.9,0.33,48
fffe360030003500,Male,Service,Yes,2,3.0,3.4,0.25,41
fffe33003000370032003100,Female,Product,No,2,4.0,3.5,0.28,39
fffe31003700300034003500,Male,Product,Yes,2,4.0,5.5,0.41,46
fffe32003100360038003900,Male,Product,Yes,3,5.0,5.6,0.35,42
fffe31003000330035003100,Female,Service,No,1,3.0,4.4,0.29,43
fffe31003800380033003000,Male,Product,Yes,4,7.0,7.1,0.69,43
fffe33003100380031003600,Male,Service,No,2,6.0,8.3,0.67,48
fffe31003400350030003800,Female,Service,No,1,1.0,2.6,0.09,42
fffe32003800320039003600,Female,Product,No,4,7.0,8.1,0.63,37
fffe32003500390038003100,Female,Product,Yes,1,2.0,5.2,0.37,47
fffe32003200300038003000,Female,Service,No,3,5.0,7.1,0.66,40
fffe32003600330039003500,Male,Service,No,3,6.0,7.2,0.54,41
fffe3100310037003600,Female,Service,Yes,1,1.0,0.6,0.0,40
fffe31003800370034003400,Female,Service,No,3,6.0,5.6,0.51,41
fffe33003300310039003100,Male,Product,Yes,0,1.0,4.4,0.24,45
fffe31003300340035003600,Male,Service,Yes,0,1.0,0.6,0.04,43
fffe3300320033003100,Male,Product,Yes,3,6.0,4.9,0.4,38
fffe32003900360039003100,Male,Product,Yes,3,7.0,7.4,0.67,44
fffe31003700340031003600,Female,Product,Yes,3,6.0,7.3,0.59,46
fffe3800370031003200,Male,Service,Yes,1,2.0,3.6,0.26,44
fffe33003400350031003000,Male,Service,No,3,9.0,10.0,0.95,37
fffe33003100350035003100,Male,Product,No,2,3.0,6.4,0.42,42
fffe32003000330033003400,Female,Product,Yes,2,5.0,6.3,0.41,47
fffe32003400390034003400,Male,Product,Yes,0,1.0,4.1,0.34,46
fffe3900370037003800,Male,Product,No,2,5.0,6.6,0.6,43
fffe33003000300033003500,Male,Product,Yes,2,4.0,4.1,0.22,44
fffe3100300031003300,Female,Service,Yes,3,5.0,5.1,0.45,39
fffe3800300033003500,Male,Product,Yes,3,5.0,4.5,0.39,48
fffe32003400370038003400,Female,Service,Yes,3,4.0,6.1,0.4,38
fffe31003800370030003200,Male,Service,No,2,6.0,6.8,0.6,37
fffe3900300038003000,Female,Service,Yes,3,8.0,7.9,0.78,40
fffe32003400300034003500,Male,Service,No,3,7.0,7.8,0.63,44
fffe33003200360031003300,Male,Service,No,1,2.0,3.9,0.32,42
fffe32003100320034003100,Female,Service,Yes,4,8.0,6.8,0.67,42
fffe32003200370037003700,Female,Service,Yes,0,1.0,0.6,0.03,40
fffe33003100390035003200,Male,Service,No,2,3.0,5.9,0.47,47
fffe33003300320031003300,Male,Service,No,4,6.0,7.8,0.6,38
fffe3200320039003400,Male,Service,Yes,2,4.0,5.7,0.43,40
fffe3800370039003400,Male,Product,Yes,1,2.0,1.1,0.09,41
fffe3400320039003100,Male,Product,Yes,4,7.0,6.1,0.55,40
fffe33003000320039003500,Female,Service,Yes,3,5.0,6.2,0.4,47
fffe31003800370032003300,Female,Product,No,1,2.0,3.2,0.14,41
fffe33003000310035003500,Male,Service,Yes,2,4.0,5.1,0.47,40
fffe32003900300032003900,Male,Service,No,3,7.0,5.9,0.53,43
fffe31003700300038003300,Female,Service,No,1,3.0,4.7,0.41,40
fffe31003700330037003200,Male,Product,Yes,2,3.0,5.1,0.41,42
fffe31003000340038003100,Male,Service,No,4,7.0,7.9,0.7,40
fffe31003200350037003500,Female,Service,No,3,6.0,7.1,0.57,39
fffe3400340035003000,Male,Service,No,2,4.0,5.9,0.57,48
fffe32003300350032003200,Male,Service,No,1,3.0,6.0,0.52,40
fffe3500360033003500,Female,Service,Yes,1,2.0,4.5,0.34,40
fffe3300360037003300,Female,Service,No,1,2.0,6.2,0.49,42
fffe32003400390033003500,Female,Product,No,2,4.0,6.2,0.61,40
fffe31003300350032003800,Male,Service,No,3,5.0,7.4,0.65,48
fffe31003100350034003900,Female,Product,No,4,6.0,5.7,0.55,41
fffe31003700,Male,Service,Yes,0,1.0,1.7,0.12,37
fffe31003600390038003000,Male,Service,No,4,6.0,6.5,0.61,48
fffe31003800330033003100,Female,Product,No,0,1.0,0.2,0.0,41
fffe31003000340033003100,Male,Service,No,3,6.0,8.8,0.9,42
fffe3200330031003900,Male,Product,No,2,3.0,5.1,0.35,39
fffe31003800300031003500,Female,Product,Yes,2,3.0,3.6,0.24,42
fffe33003200370030003200,Female,Service,Yes,4,6.0,6.3,0.56,46
fffe32003700370030003500,Male,Product,No,4,7.0,7.5,0.62,39
fffe31003900360034003200,Female,Service,Yes,1,3.0,5.5,0.44,44
fffe32003300330033003600,Female,Service,Yes,2,4.0,6.0,0.4,48
fffe3900370034003500,Male,Product,Yes,2,5.0,9.7,0.81,38
fffe31003200370036003900,Female,Service,No,3,6.0,5.1,0.4,42
fffe31003200350032003600,Male,Service,No,3,7.0,6.7,0.62,37
fffe32003100340037003100,Female,Service,Yes,1,3.0,4.4,0.3,41
fffe3200380031003600,Male,Service,No,4,6.0,7.2,0.67,40
fffe32003900390033003100,Female,Service,Yes,2,6.0,6.9,0.53,48
fffe31003200390035003400,Female,Service,Yes,2,3.0,4.3,0.34,48
fffe3900330038003200,Female,Service,Yes,0,1.0,0.0,0.0,43
fffe32003400380035003300,Female,Service,Yes,2,3.0,4.5,0.3,38
fffe32003400370039003100,Male,Service,No,3,6.0,6.8,0.52,47
fffe33003000370037003700,Male,Product,No,4,7.0,8.3,0.78,47
fffe32003900370036003900,Male,Service,Yes,2,4.0,2.9,0.16,48
fffe32003100370039003400,Male,Product,Yes,2,4.0,5.5,0.35,47
fffe3300320030003600,Female,Service,No,2,6.0,6.8,0.54,45
fffe3400310035003900,Male,Product,Yes,4,6.0,6.6,0.63,47
fffe32003900370034003400,Female,Service,Yes,3,5.0,6.0,0.53,39
fffe33003100360036003000,Female,Service,No,3,5.0,6.3,0.62,45
fffe32003700370035003800,Female,Product,No,2,5.0,5.6,0.35,40
fffe33003100350038003200,Female,Service,No,1,3.0,5.5,0.46,37
fffe32003500300035003800,Male,Service,No,2,4.0,5.2,0.47,42
fffe3200310030003400,Male,Product,No,3,8.0,9.4,0.79,43
fffe33003300390031003800,Female,Service,Yes,2,3.0,5.7,0.33,46
fffe32003100380031003500,Male,Service,No,4,7.0,7.0,0.67,39
fffe33003000310035003100,Male,Service,Yes,1,3.0,5.4,0.3,44
fffe33003100370034003200,Female,Product,Yes,3,5.0,5.9,0.37,39
fffe31003600300030003900,Male,Service,Yes,3,7.0,7.5,0.69,42
fffe31003100380034003600,Female,Service,Yes,2,2.0,2.5,0.13,41
fffe31003400380039003900,Male,Product,No,4,6.0,6.5,0.57,40
fffe31003600380038003400,Female,Service,Yes,2,5.0,4.7,0.38,41
fffe32003000350032003700,Female,Service,Yes,3,7.0,7.6,0.68,41
fffe32003700330030003600,Male,Service,Yes,4,8.0,7.8,0.63,41
fffe3500380036003900,Female,Service,Yes,2,5.0,6.5,0.6,42
fffe31003400300039003000,Female,Service,No,1,3.0,5.5,0.5,46
fffe32003700370034003200,Female,Service,No,2,4.0,6.3,0.39,38
fffe32003300310035003300,Male,Service,No,0,1.0,2.3,0.14,42
fffe3300380032003800,Male,Service,Yes,1,2.0,3.4,0.2,45
fffe32003100380039003300,Female,Service,No,3,6.0,7.7,0.61,40
fffe33003400390039003800,Female,Service,No,3,6.0,7.9,0.58,41
fffe3400390039003100,Male,Service,No,1,2.0,2.1,0.05,39
fffe31003700370030003500,Female,Product,Yes,0,1.0,2.0,0.16,40
fffe33003400360039003400,Male,Service,Yes,3,5.0,6.5,0.63,46
fffe3200360037003100,Female,Service,No,2,3.0,3.1,0.26,41
fffe31003300380038003700,Female,Service,Yes,2,4.0,5.5,0.45,44
fffe32003500350030003200,Male,Service,Yes,1,4.0,5.6,0.5,44
fffe3200380031003900,Male,Service,No,3,7.0,6.0,0.57,47
fffe32003800360031003800,Female,Service,Yes,3,8.0,10.0,0.91,39
fffe31003100350038003000,Male,Service,Yes,1,2.0,1.5,0.11,39
fffe31003100300035003100,Male,Product,Yes,2,4.0,4.9,0.33,45
fffe32003500380038003300,Male,Product,Yes,0,2.0,3.9,0.18,44
fffe32003800360033003200,Female,Service,No,5,10.0,8.8,0.95,37
fffe33003400370037003800,Female,Product,No,3,6.0,6.9,0.46,46
fffe31003100380039003900,Male,Service,No,2,4.0,5.7,0.48,41
fffe33003400330033003600,Male,Service,No,3,5.0,6.1,0.42,46
fffe32003600370033003000,Female,Service,Yes,2,4.0,5.3,0.5,45
fffe32003500370030003500,Female,Service,No,1,5.0,7.5,0.56,39
fffe33003400360035003900,Male,Service,No,0,1.0,2.0,0.05,47
fffe32003800390035003000,Female,Service,Yes,1,4.0,5.9,0.41,45
fffe31003900350037003500,Male,Service,Yes,3,5.0,4.8,0.41,46
fffe3100330030003100,Male,Service,Yes,0,1.0,5.1,0.29,48
fffe32003800340036003700,Male,Service,No,3,6.0,6.8,0.56,41
fffe32003700320035003800,Male,Product,No,4,7.0,8.4,0.73,41
fffe3400340032003200,Female,Product,Yes,1,3.0,5.6,0.37,41
fffe33003100350033003000,Female,Service,No,2,4.0,3.6,0.3,42
fffe33003200330036003400,Male,Service,Yes,1,1.0,3.4,0.22,45
fffe31003700370034003400,Male,Product,No,4,7.0,7.6,0.6,46
fffe31003000300030003200,Male,Service,No,2,6.0,6.7,0.63,42
fffe31003700360035003800,Male,Product,No,2,7.0,8.8,0.71,44
fffe31003200320032003900,Female,Service,Yes,2,4.0,5.8,0.43,38
fffe32003900360033003500,Male,Service,Yes,2,4.0,5.9,0.36,40
fffe3100370034003900,Male,Product,Yes,2,3.0,5.1,0.37,44
fffe33003000360037003200,Female,Product,No,3,5.0,5.8,0.36,40
fffe3700330038003500,Female,Service,No,1,3.0,5.7,0.37,37
fffe3500310035003700,Male,Service,Yes,1,2.0,2.9,0.24,42
fffe33003100380035003200,Female,Service,No,1,4.0,5.5,0.35,40
fffe3700310039003600,Male,Product,Yes,2,3.0,5.4,0.36,48
fffe3200360031003100,Male,Product,No,1,3.0,6.1,0.37,40
fffe32003500380033003100,Female,Service,Yes,3,6.0,5.2,0.48,41
fffe32003800370034003700,Male,Service,No,3,6.0,8.5,0.67,47
fffe32003200320035003100,Female,Product,No,3,7.0,7.0,0.67,41
fffe32003200350036003300,Female,Product,No,2,5.0,6.8,0.51,45
fffe33003100350034003000,Male,Service,Yes,2,5.0,5.8,0.36,40
fffe32003200370037003000,Female,Service,Yes,3,6.0,7.3,0.65,48
fffe33003000300030003500,Male,Product,Yes,2,3.0,6.3,0.44,43
fffe3200320032003800,Female,Service,Yes,3,5.0,6.8,0.47,38
fffe3700310030003600,Female,Service,No,3,7.0,7.7,0.68,41
fffe32003900380037003400,Male,Service,No,4,7.0,8.1,0.67,39
fffe350033003300,Female,Service,Yes,1,3.0,4.2,0.34,38
fffe3200310035003700,Male,Product,No,5,9.0,7.8,0.79,46
fffe31003500340031003900,Male,Service,Yes,3,6.0,7.5,0.57,41
fffe31003200360032003400,Female,Product,No,2,7.0,9.0,0.73,39
fffe33003400370035003900,Male,Service,Yes,2,6.0,6.4,0.55,43
fffe3700370037003500,Female,Product,Yes,3,6.0,5.0,0.41,39
fffe31003200300030003500,Female,Product,No,1,2.0,4.2,0.28,41
fffe32003400360035003300,Female,Service,No,3,6.0,6.7,0.47,41
fffe31003500340035003200,Male,Product,No,3,5.0,7.5,0.59,40
fffe32003500370033003800,Male,Service,Yes,0,1.0,4.8,0.29,46
fffe33003100340033003900,Female,Product,Yes,4,8.0,9.6,0.86,37
fffe3200360036003500,Female,Product,No,3,7.0,8.3,0.72,44
fffe32003700370032003300,Female,Product,No,1,3.0,5.6,0.52,42
fffe3100300036003000,Female,Service,Yes,2,3.0,5.3,0.3,41
fffe32003600360039003800,Male,Service,No,1,2.0,5.3,0.29,40
fffe33003400300032003400,Male,Product,Yes,2,5.0,6.9,0.62,41
fffe33003200300035003100,Male,Product,No,4,7.0,8.2,0.62,47
fffe33003000300036003600,Male,Product,No,2,4.0,5.8,0.49,40
fffe3400320033003200,Male,Product,No,2,2.0,4.1,0.23,48
fffe31003900370038003300,Female,Product,No,3,6.0,6.2,0.52,40
fffe32003400370031003200,Male,Service,Yes,3,5.0,4.2,0.32,40
fffe31003700360031003700,Female,Service,Yes,0,1.0,1.9,0.12,41
fffe32003900360036003100,Female,Product,No,3,6.0,8.1,0.68,38
fffe33003300380036003800,Female,Service,Yes,2,4.0,6.8,0.47,46
fffe33003300320038003200,Male,Product,Yes,2,6.0,6.7,0.6,37
fffe33003100350037003600,Female,Service,Yes,2,5.0,5.4,0.44,46
fffe32003400370033003500,Male,Service,Yes,3,4.0,6.8,0.49,48
fffe32003300330036003800,Female,Service,No,1,4.0,6.9,0.51,41
fffe33003300320033003100,Female,Service,Yes,3,5.0,7.5,0.6,39
fffe310030003700,Male,Product,Yes,2,5.0,5.5,0.33,47
fffe3700390038003700,Male,Service,No,3,6.0,7.1,0.61,43
fffe3400300037003300,Female,Service,No,4,9.0,7.0,0.7,48
fffe33003100390038003100,Male,Service,No,2,6.0,8.4,0.7,47
fffe31003200330039003900,Female,Service,Yes,3,4.0,7.0,0.48,39
fffe3300340034003000,Male,Service,No,3,5.0,7.0,0.52,39
fffe32003000310035003700,Male,Service,Yes,4,6.0,6.7,0.63,37
fffe32003200390037003800,Female,Service,No,1,3.0,5.5,0.47,42
fffe3300380033003600,Female,Product,No,2,4.0,7.2,0.49,42
fffe3100300033003900,Male,Product,No,4,7.0,6.9,0.58,46
fffe32003400380037003400,Female,Service,No,3,4.0,5.6,0.5,44
fffe3100310038003300,Male,Product,No,2,5.0,7.3,0.53,38
fffe32003900310035003300,Female,Service,No,4,8.0,8.9,0.79,38
fffe32003200340036003200,Female,Service,Yes,3,6.0,4.3,0.36,39
fffe3500310034003300,Female,Product,Yes,2,3.0,5.8,0.35,41
fffe32003200320039003000,Male,Service,No,2,5.0,7.9,0.67,45
fffe31003200300034003300,Female,Service,Yes,2,3.0,3.5,0.14,42
fffe33003200330036003600,Female,Product,No,3,8.0,6.9,0.7,38
fffe33003200330030003100,Male,Service,No,3,6.0,8.0,0.61,41
fffe33003100390033003800,Female,Service,No,2,4.0,6.1,0.37,39
fffe32003400380031003500,Female,Service,No,2,4.0,5.7,0.51,37
fffe3800320039003900,Female,Service,Yes,1,2.0,0.0,0.0,42
fffe3900350031003200,Female,Service,No,3,6.0,6.9,0.55,48
fffe31003300360031003400,Male,Product,Yes,2,6.0,5.4,0.51,46
fffe32003700380036003300,Male,Product,No,3,7.0,7.9,0.84,45
fffe32003600340032003000,Male,Service,No,3,7.0,7.4,0.71,42
fffe3600350035003000,Male,Service,No,3,7.0,6.8,0.64,48
fffe31003800390036003000,Male,Service,Yes,4,7.0,8.8,0.75,37
fffe33003200350039003700,Female,Service,No,2,4.0,5.0,0.39,41
fffe3600350036003000,Female,Service,Yes,1,1.0,2.8,0.13,40
fffe3200300032003400,Female,Service,Yes,1,2.0,0.0,0.0,47
fffe32003000370032003100,Female,Service,No,3,4.0,5.2,0.47,45
fffe32003900370032003900,Female,Product,Yes,1,3.0,6.0,0.48,44
fffe32003200390037003500,Female,Product,Yes,2,3.0,3.3,0.27,41
fffe33003200330035003300,Female,Service,Yes,1,2.0,4.6,0.28,48
fffe32003700330035003800,Male,Product,Yes,2,5.0,6.1,0.59,44
fffe3100340035003200,Male,Service,Yes,2,4.0,5.9,0.49,38
fffe32003500360030003200,Male,Product,No,1,3.0,4.3,0.25,39
fffe32003400370030003800,Male,Service,No,3,7.0,6.1,0.52,38
fffe31003900340031003500,Male,Product,No,3,6.0,7.6,0.66,37
